system:index,area_km2,length_km,site_no,site_no_spec,sum,.geo
0000000000000000008b,0.09059410249834844,1.6068811764705881,nigeria_ijesa_agm_region_TSTM,nigeria_ijesa_agm_region_TSTM_7,17.854235294117647,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008c,0.1986639660162631,2.622991764705882,nigeria_ijesa_agm_region_TSTM,nigeria_ijesa_agm_region_TSTM_8,29.144352941176468,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008d,0.9806521229215911,10.66234588235293,nigeria_ijesa_agm_region_TSTM,nigeria_ijesa_agm_region_TSTM_9,118.47050980392146,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008e,1.081362899819488,13.24775294117646,nigeria_ijesa_agm_region_TSTM,nigeria_ijesa_agm_region_TSTM_10,147.19725490196066,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008f,0.18772692298304816,3.6704117647058814,nigeria_ijesa_agm_region_TSTM,nigeria_ijesa_agm_region_TSTM_11,40.78235294117646,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000090,0.14320076726126324,2.573848235294118,russia_tumnin_agm_region_TSTM,russia_tumnin_agm_region_TSTM_1,28.598313725490197,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000091,0.007822308773567894,0.0,russia_tumnin_agm_region_TSTM,russia_tumnin_agm_region_TSTM_2,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000092,0.0957621310508387,1.3553047058823529,russia_tumnin_agm_region_TSTM,russia_tumnin_agm_region_TSTM_3,15.058941176470588,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000093,0.010682819627519336,0.23922352941176467,russia_tumnin_agm_region_TSTM,russia_tumnin_agm_region_TSTM_4,2.658039215686274,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000094,0.00907630592594518,0.26172352941176474,russia_tumnin_agm_region_TSTM,russia_tumnin_agm_region_TSTM_5,2.9080392156862747,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000095,0.2986192474889006,3.040535294117646,russia_tumnin_agm_region_TSTM,russia_tumnin_agm_region_TSTM_6,33.78372549019607,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000096,0.31216310045193035,5.670547058823525,russia_tumnin_agm_region_TSTM,russia_tumnin_agm_region_TSTM_7,63.0060784313725,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000097,0.4087300640790752,2.4966141176470598,senegal_river_gambie_agm_region_TSTM,senegal_river_gambie_agm_region_TSTM_2,27.740156862745106,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000098,2.135615670223687,14.492227058823513,senegal_river_gambie_agm_region_TSTM,senegal_river_gambie_agm_region_TSTM_3,161.02474509803903,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000099,0.13785354644503198,0.7814082352941177,peru_tournavista_agm_region_TSTM,peru_tournavista_agm_region_TSTM_1,8.682313725490197,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009a,1.0260099233839093,7.883075294117642,russia_novotroitsk_agm_region_TSTM,russia_novotroitsk_agm_region_TSTM_1,87.58972549019603,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009b,2.1157081812295333,15.273215294117634,russia_novotroitsk_agm_region_TSTM,russia_novotroitsk_agm_region_TSTM_2,169.7023921568626,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009c,0.11794480958037895,1.2452929411764708,russia_novotroitsk_agm_region_TSTM,russia_novotroitsk_agm_region_TSTM_3,13.83658823529412,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009d,0.3139874285750814,4.112198823529411,russia_novotroitsk_agm_region_TSTM,russia_novotroitsk_agm_region_TSTM_4,45.691098039215674,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009e,0.03855028259829919,1.9017458823529412,russia_novotroitsk_agm_region_TSTM,russia_novotroitsk_agm_region_TSTM_5,21.13050980392157,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f,24.458079040437422,102.11853882352933,peru_la_pampa_north_agm_region,peru_la_pampa_north_agm_region_1,1134.6504313725482,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0,0.30878295409655643,4.779497647058821,peru_la_pampa_north_agm_region,peru_la_pampa_north_agm_region_2,53.10552941176467,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a1,5.1912878632168615,23.334391764705863,peru_la_pampa_north_agm_region,peru_la_pampa_north_agm_region_3,259.2710196078429,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a2,0.1462045875375988,1.3664964705882352,peru_la_pampa_north_agm_region,peru_la_pampa_north_agm_region_4,15.183294117647058,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a3,2.203342620300949,12.038943529411751,peru_la_pampa_north_agm_region,peru_la_pampa_north_agm_region_5,133.76603921568613,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a4,2.9694321616435784,14.52790588235293,peru_la_pampa_north_agm_region,peru_la_pampa_north_agm_region_6,161.4211764705881,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a5,3.5272926817992976,10.005684705882347,peru_la_pampa_north_agm_region,peru_la_pampa_north_agm_region_7,111.17427450980384,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a6,0.38977997440712886,2.4711988235294116,peru_la_pampa_north_agm_region,peru_la_pampa_north_agm_region_8,27.45776470588235,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a7,1.5799002546968282,3.786317647058823,peru_la_pampa_north_agm_region,peru_la_pampa_north_agm_region_9,42.070196078431366,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a8,0.09601810884424927,1.1636858823529412,indonesia_batang_hari_bedaro_agm_region,indonesia_batang_hari_bedaro_agm_region_1,12.929843137254903,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a9,0.015348064428750436,0.03952941176470588,indonesia_batang_hari_bedaro_agm_region,indonesia_batang_hari_bedaro_agm_region_2,0.4392156862745098,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000aa,8.242227639121573,33.393031764705945,indonesia_batang_hari_bedaro_agm_region,indonesia_batang_hari_bedaro_agm_region_3,371.0336862745105,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ab,0.18219829428216297,1.3561588235294117,indonesia_batang_hari_bedaro_agm_region,indonesia_batang_hari_bedaro_agm_region_4,15.068431372549021,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac,3.0325914443967856,23.3370282352941,myanmar_namsi_awng_agm_region,myanmar_namsi_awng_agm_region_1,259.30031372549,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ad,0.05706463123327792,1.3555552941176472,myanmar_namsi_awng_agm_region,myanmar_namsi_awng_agm_region_2,15.06172549019608,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ae,0.12182393844105852,2.5651905882352946,myanmar_namsi_awng_agm_region,myanmar_namsi_awng_agm_region_3,28.502117647058824,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000af,0.12556188855000205,2.297784705882353,myanmar_namsi_awng_agm_region,myanmar_namsi_awng_agm_region_4,25.53094117647059,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b0,0.04794954264207458,1.2269011764705882,myanmar_namsi_awng_agm_region,myanmar_namsi_awng_agm_region_5,13.632235294117645,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1,0.5249868965866074,5.603544705882351,myanmar_namsi_awng_agm_region,myanmar_namsi_awng_agm_region_6,62.261607843137234,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b2,0.024887866452159235,0.8088776470588235,myanmar_namsi_awng_agm_region,myanmar_namsi_awng_agm_region_7,8.987529411764706,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b3,0.023485782265500216,0.9254435294117647,myanmar_namsi_awng_agm_region,myanmar_namsi_awng_agm_region_8,10.282705882352941,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b4,0.006475954114856537,0.3502694117647059,myanmar_namsi_awng_agm_region,myanmar_namsi_awng_agm_region_9,3.8918823529411766,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5,0.11268009236349433,0.5204399999999999,sierra_leone_pampan_river_gold_diamond_region,sierra_leone_pampan_river_gold_diamond_region_1,5.782666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b6,0.0166345391022347,0.47375999999999996,sierra_leone_pampan_river_gold_diamond_region,sierra_leone_pampan_river_gold_diamond_region_2,5.263999999999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b7,0.007836271064800142,0.23661176470588233,sierra_leone_pampan_river_gold_diamond_region,sierra_leone_pampan_river_gold_diamond_region_3,2.629019607843137,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b8,0.042817113868365744,0.5800976470588235,sierra_leone_pampan_river_gold_diamond_region,sierra_leone_pampan_river_gold_diamond_region_4,6.4455294117647055,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b9,0.05132402188016274,0.9204847058823529,sierra_leone_pampan_river_gold_diamond_region,sierra_leone_pampan_river_gold_diamond_region_5,10.227607843137253,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ba,0.0015572088249951564,0.09506470588235293,sierra_leone_pampan_river_gold_diamond_region,sierra_leone_pampan_river_gold_diamond_region_6,1.0562745098039215,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bb,0.013491843626586827,0.5063152941176471,sierra_leone_pampan_river_gold_diamond_region,sierra_leone_pampan_river_gold_diamond_region_7,5.6257254901960785,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bc,0.04137828371307253,0.970535294117647,sierra_leone_pampan_river_gold_diamond_region,sierra_leone_pampan_river_gold_diamond_region_8,10.783725490196078,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd,0.06976624250343746,0.5513611764705881,sierra_leone_pampan_river_gold_diamond_region,sierra_leone_pampan_river_gold_diamond_region_9,6.126235294117646,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000be,0.060242578076635196,0.9583341176470588,sierra_leone_pampan_river_gold_diamond_region,sierra_leone_pampan_river_gold_diamond_region_10,10.648156862745097,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bf,0.03973608853810579,0.7048517647058825,sierra_leone_pampan_river_gold_diamond_region,sierra_leone_pampan_river_gold_diamond_region_11,7.8316862745098055,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c0,0.5850866010766755,3.4865541176470582,sierra_leone_pampan_river_gold_diamond_region,sierra_leone_pampan_river_gold_diamond_region_12,38.73949019607843,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c1,0.020877113150148893,0.5800799999999999,sierra_leone_pampan_river_gold_diamond_region,sierra_leone_pampan_river_gold_diamond_region_13,6.445333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c2,0.011718811673531105,0.6418552941176471,sierra_leone_pampan_river_gold_diamond_region,sierra_leone_pampan_river_gold_diamond_region_14,7.131725490196079,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c3,0.04612080932316568,0.7379011764705882,sierra_leone_pampan_river_gold_diamond_region,sierra_leone_pampan_river_gold_diamond_region_15,8.198901960784314,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c4,0.05959871355997154,0.9998470588235294,sierra_leone_pampan_river_gold_diamond_region,sierra_leone_pampan_river_gold_diamond_region_16,11.109411764705882,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c5,0.046674173661854876,0.7646576470588236,sierra_leone_pampan_river_gold_diamond_region,sierra_leone_pampan_river_gold_diamond_region_17,8.496196078431373,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c6,0.04170396541864602,0.5077905882352941,sierra_leone_pampan_river_gold_diamond_region,sierra_leone_pampan_river_gold_diamond_region_18,5.642117647058823,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c7,0.08915225134707908,0.9503505882352942,sierra_leone_pampan_river_gold_diamond_region,sierra_leone_pampan_river_gold_diamond_region_19,10.559450980392157,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c8,28.11580860990818,104.66001176470587,peru_la_pampa_south_agm_region,peru_la_pampa_south_agm_region_1,1162.889019607843,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c9,11.69755006935835,46.48713529411781,peru_la_pampa_south_agm_region,peru_la_pampa_south_agm_region_2,516.5237254901979,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ca,9.079069665417515,33.69814235294126,peru_la_pampa_south_agm_region,peru_la_pampa_south_agm_region_3,374.4238039215696,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cb,0.2028948637840247,0.40158,peru_la_pampa_south_agm_region,peru_la_pampa_south_agm_region_4,4.462,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cc,0.10855670762704084,1.3125670588235294,peru_la_pampa_south_agm_region,peru_la_pampa_south_agm_region_5,14.584078431372548,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cd,0.025016633576084805,0.3568235294117647,peru_la_pampa_south_agm_region,peru_la_pampa_south_agm_region_6,3.9647058823529413,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ce,0.017991417181737825,0.0014929411764705882,peru_la_pampa_south_agm_region,peru_la_pampa_south_agm_region_7,0.016588235294117647,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cf,0.041156245294720825,0.3988764705882353,peru_la_pampa_south_agm_region,peru_la_pampa_south_agm_region_8,4.431960784313725,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d0,0.03656613632743391,0.0,peru_la_pampa_south_agm_region,peru_la_pampa_south_agm_region_9,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d1,0.040093593521530614,0.5260517647058823,peru_la_pampa_south_agm_region,peru_la_pampa_south_agm_region_10,5.845019607843137,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d2,0.03413455473593133,0.07827176470588233,peru_la_pampa_south_agm_region,peru_la_pampa_south_agm_region_11,0.8696862745098037,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d3,0.00692926508560627,0.27012352941176465,peru_la_pampa_south_agm_region,peru_la_pampa_south_agm_region_12,3.0013725490196075,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d4,0.012415266960616227,0.6766658823529412,peru_la_pampa_south_agm_region,peru_la_pampa_south_agm_region_13,7.518509803921569,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d5,0.017041437012381328,0.6406341176470588,peru_la_pampa_south_agm_region,peru_la_pampa_south_agm_region_14,7.118156862745098,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d6,0.05431643042582904,0.1293705882352941,peru_la_pampa_south_agm_region,peru_la_pampa_south_agm_region_15,1.4374509803921567,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d7,0.031958702336852246,0.5105858823529411,peru_la_pampa_south_agm_region,peru_la_pampa_south_agm_region_16,5.673176470588235,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d8,44.72287516753217,156.67049647058997,peru_la_pampa_south_agm_region,peru_la_pampa_south_agm_region_17,1740.7832941176664,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9,0.023129991409694864,0.35028,peru_la_pampa_south_agm_region,peru_la_pampa_south_agm_region_18,3.892,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000da,0.07218268451283044,0.545929411764706,peru_la_pampa_south_agm_region,peru_la_pampa_south_agm_region_19,6.065882352941177,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000db,0.030409955206053652,0.25180941176470584,peru_la_pampa_south_agm_region,peru_la_pampa_south_agm_region_20,2.7978823529411763,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000dc,0.038741886908187764,0.7504305882352941,peru_la_pampa_south_agm_region,peru_la_pampa_south_agm_region_21,8.338117647058823,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000dd,0.0847425745954241,0.8181635294117646,peru_la_pampa_south_agm_region,peru_la_pampa_south_agm_region_22,9.09070588235294,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000de,0.03870723812379872,0.24185647058823528,peru_la_pampa_south_agm_region,peru_la_pampa_south_agm_region_23,2.687294117647059,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df,0.009346616646671012,0.31536,peru_la_pampa_south_agm_region,peru_la_pampa_south_agm_region_25,3.5039999999999996,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e0,0.4721725433626231,8.340832941176464,ecuador_rio_rircay_agm_region,ecuador_rio_rircay_agm_region_1,92.67592156862739,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e1,0.5691118992816445,14.490370588235287,ecuador_rio_rircay_agm_region,ecuador_rio_rircay_agm_region_2,161.00411764705873,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e2,1.1802907419079933,8.715095294117642,ecuador_rio_rircay_agm_region,ecuador_rio_rircay_agm_region_3,96.83439215686269,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e3,0.20172606580107968,2.1199870588235292,ecuador_rio_rircay_agm_region,ecuador_rio_rircay_agm_region_3,23.555411764705884,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e4,0.04334671194692258,0.16371176470588233,indonesia_kulu_agm_region,indonesia_kulu_agm_region_1,1.819019607843137,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e5,0.007601050457965371,0.3905647058823529,indonesia_kulu_agm_region,indonesia_kulu_agm_region_2,4.339607843137255,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e6,0.04300171266766751,0.736224705882353,indonesia_kulu_agm_region,indonesia_kulu_agm_region_3,8.180274509803922,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e7,0.5227330805399695,4.9958047058823505,indonesia_kulu_agm_region,indonesia_kulu_agm_region_3,55.50894117647056,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e8,0.07254279908266366,0.9883658823529412,indonesia_kulu_agm_region,indonesia_kulu_agm_region_4,10.981843137254902,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e9,0.08666717889768101,1.1772035294117646,indonesia_kulu_agm_region,indonesia_kulu_agm_region_6,13.080039215686275,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ea,0.06616350474289981,1.2249317647058824,indonesia_kulu_agm_region,indonesia_kulu_agm_region_7,13.61035294117647,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000eb,0.04030856324019606,0.967584705882353,indonesia_kulu_agm_region,indonesia_kulu_agm_region_8,10.750941176470588,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ec,0.07440141283867484,1.7540541176470588,indonesia_kulu_agm_region,indonesia_kulu_agm_region_9,19.48949019607843,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ed,1.4960980261682297,12.480441176470576,indonesia_madreng_agm_region,indonesia_madreng_agm_region_1,138.67156862745085,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ee,0.12798817592848816,2.222823529411765,indonesia_madreng_agm_region,indonesia_madreng_agm_region_2,24.698039215686276,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ef,0.017851253354330375,0.4745505882352941,indonesia_madreng_agm_region,indonesia_madreng_agm_region_3,5.272784313725491,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f0,0.023313181646215427,0.7780235294117648,indonesia_madreng_agm_region,indonesia_madreng_agm_region_4,8.644705882352943,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f1,0.012423299490261351,0.3898588235294117,indonesia_madreng_agm_region,indonesia_madreng_agm_region_5,4.331764705882352,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f2,0.15914828927948102,2.8374776470588237,indonesia_madreng_agm_region,indonesia_madreng_agm_region_6,31.527529411764707,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f3,0.0532539829630446,1.9658576470588234,indonesia_madreng_agm_region,indonesia_madreng_agm_region_7,21.84286274509804,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f4,0.2409341109400063,4.15209882352941,indonesia_madreng_agm_region,indonesia_madreng_agm_region_8,46.134431372549,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f5,3.678772230913771,20.390382352941145,venezuela_yapacana_south_agm_region_TSTM,venezuela_yapacana_south_agm_region_TSTM_1,226.5598039215683,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f6,1.825057498702748,8.479468235294112,venezuela_yapacana_south_agm_region_TSTM,venezuela_yapacana_south_agm_region_TSTM_2,94.21631372549014,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f7,0.26030045866781,2.160501176470589,venezuela_yapacana_south_agm_region_TSTM,venezuela_yapacana_south_agm_region_TSTM_3,24.005568627450984,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f8,0.16434405159006288,1.5559517647058827,venezuela_yapacana_south_agm_region_TSTM,venezuela_yapacana_south_agm_region_TSTM_4,17.288352941176473,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f9,0.412214940353947,2.9682988235294125,venezuela_yapacana_south_agm_region_TSTM,venezuela_yapacana_south_agm_region_TSTM_5,32.981098039215695,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fa,0.11564994938721107,0.9359435294117647,venezuela_yapacana_south_agm_region_TSTM,venezuela_yapacana_south_agm_region_TSTM_6,10.399372549019608,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fb,0.26734377685327854,1.5528494117647058,venezuela_yapacana_south_agm_region_TSTM,venezuela_yapacana_south_agm_region_TSTM_7,17.253882352941176,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fc,0.19694859237664913,1.668564705882353,venezuela_yapacana_south_agm_region_TSTM,venezuela_yapacana_south_agm_region_TSTM_7,18.539607843137254,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fd,1.3604846494937843,5.8994329411764665,venezuela_yapacana_south_agm_region_TSTM,venezuela_yapacana_south_agm_region_TSTM_8,65.54925490196074,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fe,1.9447491129932726,6.338209411764706,venezuela_yapacana_south_agm_region_TSTM,venezuela_yapacana_south_agm_region_TSTM_9,70.42454901960784,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ff,0.06125838338763501,0.4952082352941176,venezuela_yapacana_south_agm_region_TSTM,venezuela_yapacana_south_agm_region_TSTM_10,5.502313725490196,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000100,0.2702089292645216,3.3100094117647054,venezuela_yapacana_south_agm_region_TSTM,venezuela_yapacana_south_agm_region_TSTM_11,36.77788235294117,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000101,0.07583224820045288,0.7557670588235293,venezuela_yapacana_south_agm_region_TSTM,venezuela_yapacana_south_agm_region_TSTM_12,8.397411764705883,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000102,0.15874423589232364,1.2028164705882352,venezuela_yapacana_south_agm_region_TSTM,venezuela_yapacana_south_agm_region_TSTM_13,13.364627450980391,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000103,0.1430748425879098,1.024284705882353,venezuela_yapacana_south_agm_region_TSTM,venezuela_yapacana_south_agm_region_TSTM_14,11.380941176470587,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000104,0.8548079869630042,3.2778635294117637,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region_1,36.420705882352934,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000105,6.230077424949975,26.37113647058823,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region_2,293.01262745098035,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000106,0.3883723443104685,2.496974117647059,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region_3,27.7441568627451,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000107,0.22093267701732633,1.6791635294117646,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region_4,18.657372549019605,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000108,0.029798580670763818,1.1199035294117647,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region_5,12.443372549019609,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000109,0.029495178527880857,0.28610823529411766,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region_6,3.1789803921568627,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010a,0.06204830784573719,0.4922929411764706,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region_7,5.469921568627451,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010b,0.0565716580672483,0.4478082352941177,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region_8,4.9756470588235295,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010c,0.04529472992946282,0.7482917647058824,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region_9,8.314352941176471,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010d,0.015874746784767805,0.12423882352941175,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region_10,1.3804313725490194,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010e,0.02322818835425791,0.3209858823529411,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region_11,3.5665098039215684,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010f,0.026775482016091267,0.007058823529411764,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region_12,0.0784313725490196,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000110,0.08665733912896138,0.8885470588235295,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region_13,9.872745098039216,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000111,0.21556018583046438,3.511567058823529,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region_14,39.01741176470588,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000112,0.6130855306265305,7.11373058823529,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region_15,79.04145098039211,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000113,0.039775810760347814,0.8634635294117647,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region_16,9.594039215686275,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000114,0.021668673441531158,0.6312811764705882,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region_17,7.014235294117647,"{""type"":""MultiPoint"",""coordinates"":[]}"
